주소,충전소명,시설구분,기종,급속충전량,충전기타입,충전기ID
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,50
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,51
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,52
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,53
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,54
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,55
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,56
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,57
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,58
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,59
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,60
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,61
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,62
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,63
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,64
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,65
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,66
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,67
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,68
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,69
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,70
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,71
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,72
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,73
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,74
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,75
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,76
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,77
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,78
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,79
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,80
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,81
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,82
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,83
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,84
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,85
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,86
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,87
서울특별시 송파구 올림픽로43길 88,서울아산병원,공공기관,완속,,AC완속,88
서울특별시 송파구 올림픽로4길 15,아시아선수촌아파트,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 120,서울송파 위례중앙푸르지오1단지1,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 120,서울송파 위례중앙푸르지오1단지1,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 120,서울송파 위례중앙푸르지오1단지2,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 120,서울송파 위례중앙푸르지오1단지2,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 121,서울시 송파구 송파위례24단지꿈에그린,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 121,서울시 송파구 송파위례24단지꿈에그린,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 121,서울시 송파구 송파위례24단지꿈에그린,아파트,완속,,AC완속,3
서울특별시 송파구 위례광장로 121,서울시 송파구 송파위례24단지꿈에그린,아파트,완속,,AC완속,4
서울특별시 송파구 위례광장로 121,서울시 송파구 송파위례24단지꿈에그린,아파트,완속,,AC완속,5
서울특별시 송파구 위례광장로 121,서울시 송파구 송파위례24단지꿈에그린,아파트,완속,,AC완속,6
서울특별시 송파구 위례광장로 121,서울시 송파구 송파위례24단지꿈에그린,아파트,완속,,AC완속,7
서울특별시 송파구 위례광장로 121,서울시 송파구 송파위례24단지꿈에그린,아파트,완속,,AC완속,8
서울특별시 송파구 위례광장로 121,서울시 송파구 송파위례24단지꿈에그린,아파트,완속,,AC완속,9
서울특별시 송파구 위례광장로 121,서울송파 송파꿈에그린아파트2405동,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 121,서울송파 송파꿈에그린아파트2405동,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 121,서울송파 송파꿈에그린아파트2405동,아파트,완속,,AC완속,3
서울특별시 송파구 위례광장로 121,서울송파 송파꿈에그린아파트2405동,아파트,완속,,AC완속,4
서울특별시 송파구 위례광장로 121,서울송파 송파꿈에그린아파트2405동,아파트,완속,,AC완속,5
서울특별시 송파구 위례광장로 121,서울송파 송파꿈에그린아파트2401동,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 121,서울송파 송파꿈에그린아파트2401동,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 121,서울송파 송파꿈에그린아파트2401동,아파트,완속,,AC완속,3
서울특별시 송파구 위례광장로 121,서울송파 송파꿈에그린아파트2420동,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 121,서울송파 송파꿈에그린아파트2420동,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 136,위례아이파크,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 136,위례아이파크,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 136,위례아이파크,아파트,완속,,AC완속,3
서울특별시 송파구 위례광장로 136,위례아이파크,아파트,완속,,AC완속,4
서울특별시 송파구 위례광장로 136,위례아이파크,아파트,완속,,AC완속,5
서울특별시 송파구 위례광장로 136,위례아이파크,아파트,완속,,AC완속,6
서울특별시 송파구 위례광장로 136,위례아이파크아파트,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 136,위례아이파크아파트,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 136,위례아이파크아파트,아파트,완속,,AC완속,3
서울특별시 송파구 위례광장로 136,위례아이파크아파트,아파트,완속,,AC완속,11
서울특별시 송파구 위례광장로 136,위례아이파크아파트,아파트,완속,,AC완속,12
서울특별시 송파구 위례광장로 136,위례아이파크아파트,아파트,완속,,AC완속,13
서울특별시 송파구 위례광장로 136,위례아이파크애비뉴,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 136,위례아이파크애비뉴,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 136,위례아이파크애비뉴,아파트,완속,,AC완속,3
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,3
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,4
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,5
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,6
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,7
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,8
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,9
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,10
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,11
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,12
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,13
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,14
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,15
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,16
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,17
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,18
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,19
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,20
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,21
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,22
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,23
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,24
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,25
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,26
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,27
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,28
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,29
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,30
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,31
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,32
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,33
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,34
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,35
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,36
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,37
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,38
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,39
서울특별시 송파구 위례광장로 163,송파더센트레아파트,아파트,완속,,AC완속,40
서울특별시 송파구 위례광장로 185,위례송파푸르지오,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 185,위례송파푸르지오,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 185,위례송파푸르지오,아파트,완속,,AC완속,3
서울특별시 송파구 위례광장로 185,위례송파푸르지오,아파트,완속,,AC완속,4
서울특별시 송파구 위례광장로 185,위례송파푸르지오,아파트,완속,,AC완속,5
서울특별시 송파구 위례광장로 185,위례송파푸르지오,아파트,완속,,AC완속,6
서울특별시 송파구 위례광장로 185,위례송파푸르지오,아파트,완속,,AC완속,7
서울특별시 송파구 위례광장로 185,위례송파푸르지오,아파트,완속,,AC완속,8
서울특별시 송파구 위례광장로 185,위례송파푸르지오,아파트,완속,,AC완속,9
서울특별시 송파구 위례광장로 185,위례송파푸르지오입주자대표회의-1,아파트,완속,,AC완속,1
서울특별시 송파구 위례광장로 185,위례송파푸르지오입주자대표회의-1,아파트,완속,,AC완속,2
서울특별시 송파구 위례광장로 185,위례송파푸르지오입주자대표회의-1,아파트,완속,,AC완속,3
서울특별시 송파구 위례광장로 185,위례송파푸르지오입주자대표회의-2,아파트,완속,,AC완속,1
